metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags
http_reqs,1637437822,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_duration,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_blocked,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_connecting,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_tls_handshaking,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_sending,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_waiting,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_receiving,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_failed,1637437822,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_reqs,1637437822,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_duration,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_blocked,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_connecting,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_tls_handshaking,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_sending,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_waiting,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_receiving,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_failed,1637437822,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
checks,1637437822,1.000000,status was 200,,,,,,,,default,,,,,,
http_reqs,1637437822,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_duration,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_blocked,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_connecting,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_tls_handshaking,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_sending,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_waiting,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_receiving,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_failed,1637437822,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
checks,1637437822,1.000000,status was 200,,,,,,,,default,,,,,,
http_reqs,1637437822,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_duration,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_blocked,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_connecting,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_tls_handshaking,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_sending,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_waiting,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_receiving,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_failed,1637437822,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_reqs,1637437822,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_duration,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_blocked,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_connecting,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_tls_handshaking,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_sending,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_waiting,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_receiving,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_failed,1637437822,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_reqs,1637437822,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_duration,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_blocked,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_connecting,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_tls_handshaking,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_sending,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_waiting,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_receiving,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_failed,1637437822,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_reqs,1637437822,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_duration,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_blocked,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_connecting,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_tls_handshaking,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_sending,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_waiting,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_receiving,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_failed,1637437822,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_reqs,1637437822,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_duration,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_blocked,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_connecting,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_tls_handshaking,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_sending,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_waiting,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_receiving,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_failed,1637437822,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_reqs,1637437822,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_duration,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_blocked,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_connecting,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_tls_handshaking,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_sending,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_waiting,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_receiving,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_failed,1637437822,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
checks,1637437822,1.000000,status was 200,,,,,,,,default,,,,,,
http_reqs,1637437822,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_duration,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_blocked,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_connecting,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_tls_handshaking,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_sending,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_waiting,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_receiving,1637437822,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
http_req_failed,1637437822,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products,,default,,0,,,http://localhost:8080/products,type=getItems
checks,1637437822,1.000000,status was 200,,,,,,,,default,,,,,,
checks,1637437822,1.000000,status was 200,,,,,,,,default,,,,,,
checks,1637437822,1.000000,status was 200,,,,,,,,default,,,,,,
checks,1637437822,1.000000,status was 200,,,,,,,,default,,,,,,
checks,1637437822,1.000000,status was 200,,,,,,,,default,,,,,,
checks,1637437822,1.000000,status was 200,,,,,,,,default,,,,,,
checks,1637437822,1.000000,status was 200,,,,,,,,default,,,,,,
vus,1637437823,10.000000,,,,,,,,,,,,,,,
vus_max,1637437823,10.000000,,,,,,,,,,,,,,,
http_reqs,1637437823,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/131405,,default,,0,,,http://localhost:8080/products/131405,type=getItem
http_req_duration,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/131405,,default,,0,,,http://localhost:8080/products/131405,type=getItem
http_req_blocked,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/131405,,default,,0,,,http://localhost:8080/products/131405,type=getItem
http_req_connecting,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/131405,,default,,0,,,http://localhost:8080/products/131405,type=getItem
http_req_tls_handshaking,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/131405,,default,,0,,,http://localhost:8080/products/131405,type=getItem
http_req_sending,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/131405,,default,,0,,,http://localhost:8080/products/131405,type=getItem
http_req_waiting,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/131405,,default,,0,,,http://localhost:8080/products/131405,type=getItem
http_req_receiving,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/131405,,default,,0,,,http://localhost:8080/products/131405,type=getItem
http_req_failed,1637437823,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/131405,,default,,0,,,http://localhost:8080/products/131405,type=getItem
http_reqs,1637437823,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/734274,,default,,0,,,http://localhost:8080/products/734274,type=getItem
http_req_duration,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/734274,,default,,0,,,http://localhost:8080/products/734274,type=getItem
http_req_blocked,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/734274,,default,,0,,,http://localhost:8080/products/734274,type=getItem
http_req_connecting,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/734274,,default,,0,,,http://localhost:8080/products/734274,type=getItem
http_req_tls_handshaking,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/734274,,default,,0,,,http://localhost:8080/products/734274,type=getItem
http_req_sending,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/734274,,default,,0,,,http://localhost:8080/products/734274,type=getItem
http_req_waiting,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/734274,,default,,0,,,http://localhost:8080/products/734274,type=getItem
http_req_receiving,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/734274,,default,,0,,,http://localhost:8080/products/734274,type=getItem
http_req_failed,1637437823,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/734274,,default,,0,,,http://localhost:8080/products/734274,type=getItem
http_reqs,1637437823,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/203672,,default,,0,,,http://localhost:8080/products/203672,type=getItem
http_req_duration,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/203672,,default,,0,,,http://localhost:8080/products/203672,type=getItem
http_req_blocked,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/203672,,default,,0,,,http://localhost:8080/products/203672,type=getItem
http_req_connecting,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/203672,,default,,0,,,http://localhost:8080/products/203672,type=getItem
http_req_tls_handshaking,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/203672,,default,,0,,,http://localhost:8080/products/203672,type=getItem
http_req_sending,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/203672,,default,,0,,,http://localhost:8080/products/203672,type=getItem
http_req_waiting,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/203672,,default,,0,,,http://localhost:8080/products/203672,type=getItem
http_req_receiving,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/203672,,default,,0,,,http://localhost:8080/products/203672,type=getItem
http_req_failed,1637437823,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/203672,,default,,0,,,http://localhost:8080/products/203672,type=getItem
http_reqs,1637437823,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/779197,,default,,0,,,http://localhost:8080/products/779197,type=getItem
http_req_duration,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/779197,,default,,0,,,http://localhost:8080/products/779197,type=getItem
http_req_blocked,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/779197,,default,,0,,,http://localhost:8080/products/779197,type=getItem
http_req_connecting,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/779197,,default,,0,,,http://localhost:8080/products/779197,type=getItem
http_req_tls_handshaking,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/779197,,default,,0,,,http://localhost:8080/products/779197,type=getItem
http_req_sending,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/779197,,default,,0,,,http://localhost:8080/products/779197,type=getItem
http_req_waiting,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/779197,,default,,0,,,http://localhost:8080/products/779197,type=getItem
http_req_receiving,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/779197,,default,,0,,,http://localhost:8080/products/779197,type=getItem
http_req_failed,1637437823,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/779197,,default,,0,,,http://localhost:8080/products/779197,type=getItem
checks,1637437823,1.000000,status was 200,,,,,,,,default,,,,,,
checks,1637437823,1.000000,status was 200,,,,,,,,default,,,,,,
http_reqs,1637437823,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/503128,,default,,0,,,http://localhost:8080/products/503128,type=getItem
http_req_duration,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/503128,,default,,0,,,http://localhost:8080/products/503128,type=getItem
http_req_blocked,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/503128,,default,,0,,,http://localhost:8080/products/503128,type=getItem
http_req_connecting,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/503128,,default,,0,,,http://localhost:8080/products/503128,type=getItem
http_req_tls_handshaking,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/503128,,default,,0,,,http://localhost:8080/products/503128,type=getItem
http_req_sending,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/503128,,default,,0,,,http://localhost:8080/products/503128,type=getItem
http_req_waiting,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/503128,,default,,0,,,http://localhost:8080/products/503128,type=getItem
http_req_receiving,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/503128,,default,,0,,,http://localhost:8080/products/503128,type=getItem
http_req_failed,1637437823,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/503128,,default,,0,,,http://localhost:8080/products/503128,type=getItem
http_reqs,1637437823,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/736524,,default,,0,,,http://localhost:8080/products/736524,type=getItem
http_req_duration,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/736524,,default,,0,,,http://localhost:8080/products/736524,type=getItem
http_req_blocked,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/736524,,default,,0,,,http://localhost:8080/products/736524,type=getItem
http_req_connecting,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/736524,,default,,0,,,http://localhost:8080/products/736524,type=getItem
http_req_tls_handshaking,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/736524,,default,,0,,,http://localhost:8080/products/736524,type=getItem
http_req_sending,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/736524,,default,,0,,,http://localhost:8080/products/736524,type=getItem
http_req_waiting,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/736524,,default,,0,,,http://localhost:8080/products/736524,type=getItem
http_req_receiving,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/736524,,default,,0,,,http://localhost:8080/products/736524,type=getItem
http_req_failed,1637437823,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/736524,,default,,0,,,http://localhost:8080/products/736524,type=getItem
http_reqs,1637437823,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/485574,,default,,0,,,http://localhost:8080/products/485574,type=getItem
http_req_duration,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/485574,,default,,0,,,http://localhost:8080/products/485574,type=getItem
http_req_blocked,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/485574,,default,,0,,,http://localhost:8080/products/485574,type=getItem
http_req_connecting,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/485574,,default,,0,,,http://localhost:8080/products/485574,type=getItem
http_req_tls_handshaking,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/485574,,default,,0,,,http://localhost:8080/products/485574,type=getItem
http_req_sending,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/485574,,default,,0,,,http://localhost:8080/products/485574,type=getItem
http_req_waiting,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/485574,,default,,0,,,http://localhost:8080/products/485574,type=getItem
http_req_receiving,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/485574,,default,,0,,,http://localhost:8080/products/485574,type=getItem
http_req_failed,1637437823,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/485574,,default,,0,,,http://localhost:8080/products/485574,type=getItem
http_reqs,1637437823,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/705256,,default,,0,,,http://localhost:8080/products/705256,type=getItem
http_req_duration,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/705256,,default,,0,,,http://localhost:8080/products/705256,type=getItem
http_req_blocked,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/705256,,default,,0,,,http://localhost:8080/products/705256,type=getItem
http_req_connecting,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/705256,,default,,0,,,http://localhost:8080/products/705256,type=getItem
http_req_tls_handshaking,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/705256,,default,,0,,,http://localhost:8080/products/705256,type=getItem
http_req_sending,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/705256,,default,,0,,,http://localhost:8080/products/705256,type=getItem
http_req_waiting,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/705256,,default,,0,,,http://localhost:8080/products/705256,type=getItem
http_req_receiving,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/705256,,default,,0,,,http://localhost:8080/products/705256,type=getItem
http_req_failed,1637437823,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/705256,,default,,0,,,http://localhost:8080/products/705256,type=getItem
http_reqs,1637437823,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/981208,,default,,0,,,http://localhost:8080/products/981208,type=getItem
http_req_duration,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/981208,,default,,0,,,http://localhost:8080/products/981208,type=getItem
http_req_blocked,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/981208,,default,,0,,,http://localhost:8080/products/981208,type=getItem
http_req_connecting,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/981208,,default,,0,,,http://localhost:8080/products/981208,type=getItem
http_req_tls_handshaking,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/981208,,default,,0,,,http://localhost:8080/products/981208,type=getItem
http_req_sending,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/981208,,default,,0,,,http://localhost:8080/products/981208,type=getItem
http_req_waiting,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/981208,,default,,0,,,http://localhost:8080/products/981208,type=getItem
http_req_receiving,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/981208,,default,,0,,,http://localhost:8080/products/981208,type=getItem
http_req_failed,1637437823,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/981208,,default,,0,,,http://localhost:8080/products/981208,type=getItem
http_reqs,1637437823,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/352469,,default,,0,,,http://localhost:8080/products/352469,type=getItem
http_req_duration,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/352469,,default,,0,,,http://localhost:8080/products/352469,type=getItem
http_req_blocked,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/352469,,default,,0,,,http://localhost:8080/products/352469,type=getItem
http_req_connecting,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/352469,,default,,0,,,http://localhost:8080/products/352469,type=getItem
http_req_tls_handshaking,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/352469,,default,,0,,,http://localhost:8080/products/352469,type=getItem
http_req_sending,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/352469,,default,,0,,,http://localhost:8080/products/352469,type=getItem
http_req_waiting,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/352469,,default,,0,,,http://localhost:8080/products/352469,type=getItem
http_req_receiving,1637437823,0.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/352469,,default,,0,,,http://localhost:8080/products/352469,type=getItem
http_req_failed,1637437823,1.000000,,dial: connection refused,1212,false,,GET,http://localhost:8080/products/352469,,default,,0,,,http://localhost:8080/products/352469,type=getItem
